timestamp,srcip,state,attack_cat,prob_attack
2025-05-14 20:29:19,127.163.128.127,SF,Exploits,0.620
2025-05-14 20:29:19,52.40.97.67,SF,Fuzzers,0.604
2025-05-14 20:29:19,106.50.52.135,SF,Fuzzers,0.610
2025-05-14 20:29:19,9.45.100.104,SF,Fuzzers,0.682
2025-05-14 20:29:19,39.146.128.172,SF,Exploits,0.652
2025-05-14 20:29:19,26.34.93.4,SF,Exploits,0.685
2025-05-14 20:29:19,77.51.109.223,SF,DoS,0.700
2025-05-14 20:29:20,120.212.206.35,SF,Exploits,0.671
2025-05-14 20:29:20,73.240.23.100,SF,Exploits,0.607
2025-05-14 20:29:20,85.140.157.195,SF,Exploits,0.612
2025-05-14 20:29:20,6.88.82.53,SF,Exploits,0.660
2025-05-14 20:29:20,146.171.21.253,SF,Exploits,0.686
2025-05-14 20:29:21,64.15.12.30,SF,Fuzzers,0.694
2025-05-14 20:29:21,201.195.11.180,SF,Exploits,0.644
2025-05-14 20:29:21,186.22.31.95,SF,Exploits,0.638
2025-05-14 20:29:21,59.12.163.52,SF,Fuzzers,0.705
2025-05-14 20:29:22,184.208.53.128,SF,Exploits,0.610
2025-05-14 20:29:22,69.75.51.123,SF,Exploits,0.701
2025-05-14 20:29:22,186.189.130.6,SF,Fuzzers,0.693
2025-05-14 20:29:22,221.98.198.211,SF,Exploits,0.614
2025-05-14 20:29:22,161.52.71.220,SF,Exploits,0.621
2025-05-14 20:29:22,66.57.184.246,SF,Exploits,0.676
2025-05-14 20:29:22,226.67.49.241,SF,Exploits,0.669
2025-05-14 20:29:23,199.59.110.240,SF,Fuzzers,0.641
2025-05-14 20:29:23,31.177.86.99,SF,Exploits,0.609
2025-05-14 20:29:23,35.114.97.176,SF,Fuzzers,0.634
2025-05-14 20:29:23,169.179.250.33,SF,Exploits,0.656
2025-05-14 20:29:23,243.155.136.94,SF,Exploits,0.604
2025-05-14 20:29:23,33.237.227.181,SF,DoS,0.659
2025-05-14 20:29:24,244.186.199.7,SF,Exploits,0.705
2025-05-14 20:29:24,136.193.223.197,SF,Exploits,0.635
2025-05-14 20:29:24,46.244.207.78,SF,Exploits,0.722
2025-05-14 20:29:24,60.240.213.193,SF,Fuzzers,0.636
2025-05-14 20:29:24,40.100.56.178,SF,Fuzzers,0.617
2025-05-14 20:29:24,233.154.254.92,SF,Exploits,0.620
2025-05-14 20:29:24,47.166.208.80,SF,Fuzzers,0.629
2025-05-14 20:29:25,210.11.216.151,SF,Exploits,0.678
2025-05-14 20:29:25,42.143.189.21,SF,Fuzzers,0.698
2025-05-14 20:29:25,220.210.249.32,SF,Exploits,0.633
2025-05-14 20:29:25,181.183.170.6,SF,Exploits,0.693
2025-05-14 20:29:26,153.192.253.29,SF,Fuzzers,0.673
2025-05-14 20:29:26,219.205.147.194,SF,Fuzzers,0.670
2025-05-14 20:29:26,162.112.16.97,SF,Exploits,0.707
2025-05-14 20:29:26,186.161.157.124,SF,Exploits,0.614
2025-05-14 20:29:26,102.38.1.83,SF,Exploits,0.655
2025-05-14 20:29:27,136.134.64.31,REJ,Exploits,0.637
2025-05-14 20:29:27,155.105.109.220,SF,Exploits,0.701
2025-05-14 20:29:27,209.58.206.106,SF,Exploits,0.686
2025-05-14 20:29:27,232.84.94.51,SF,Exploits,0.726
2025-05-14 20:29:27,20.212.215.56,SF,Fuzzers,0.677
2025-05-14 20:29:27,171.227.136.74,SF,Exploits,0.668
2025-05-14 20:29:27,28.105.103.43,SF,DoS,0.662
2025-05-14 20:29:28,119.179.158.68,SF,Exploits,0.683
2025-05-14 20:29:28,199.183.65.13,SF,Exploits,0.662
2025-05-14 20:29:28,209.231.6.15,SF,Exploits,0.637
2025-05-14 20:29:28,170.24.215.218,SF,Fuzzers,0.647
2025-05-14 20:29:28,55.44.179.150,SF,Exploits,0.632
2025-05-14 20:29:28,116.184.66.101,SF,Exploits,0.716
2025-05-14 20:29:28,85.199.5.178,SF,Exploits,0.635
2025-05-14 20:29:29,118.80.244.223,SF,Fuzzers,0.666
2025-05-14 20:29:29,144.130.244.162,SF,Exploits,0.662
2025-05-14 20:29:29,187.39.49.134,SF,Exploits,0.644
2025-05-14 20:29:29,207.140.118.147,SF,Fuzzers,0.678
2025-05-14 20:29:29,227.85.123.12,SF,Exploits,0.655
2025-05-14 20:29:29,128.50.81.163,SF,Exploits,0.616
2025-05-14 20:29:30,22.233.27.65,SF,Fuzzers,0.617
2025-05-14 20:29:30,125.38.192.247,SF,Fuzzers,0.684
2025-05-14 20:29:30,253.98.209.113,SF,Exploits,0.653
2025-05-14 20:29:31,28.138.173.16,SF,Exploits,0.636
2025-05-14 20:29:31,229.129.206.155,SF,Exploits,0.610
2025-05-14 20:29:31,95.99.125.163,SF,Exploits,0.628
2025-05-14 20:29:31,90.13.173.76,SF,Fuzzers,0.609
2025-05-14 20:29:31,110.60.80.85,SF,Fuzzers,0.629
2025-05-14 20:29:31,139.86.148.235,SF,Exploits,0.614
2025-05-14 20:29:31,134.61.170.41,SF,Exploits,0.621
2025-05-14 20:29:32,37.103.128.254,SF,Fuzzers,0.690
2025-05-14 20:29:32,182.47.48.106,SF,Fuzzers,0.608
2025-05-14 20:29:32,175.36.151.252,SF,Exploits,0.643
2025-05-14 20:29:32,65.210.50.69,SF,Exploits,0.662
2025-05-14 20:29:32,42.105.126.152,SF,Exploits,0.631
2025-05-14 20:29:32,64.143.208.167,SF,Exploits,0.641
2025-05-14 20:29:33,56.215.82.153,SF,Exploits,0.641
2025-05-14 20:29:33,74.195.186.120,SF,Fuzzers,0.724
2025-05-14 20:29:33,22.203.186.107,SF,Exploits,0.617
2025-05-14 20:29:33,187.24.16.208,SF,Exploits,0.658
2025-05-14 20:29:33,168.64.24.155,SF,Exploits,0.624
2025-05-14 20:29:33,62.215.213.170,SF,Fuzzers,0.662
2025-05-14 20:29:33,38.253.69.15,SF,Exploits,0.662
2025-05-14 20:29:34,55.241.200.235,SF,Exploits,0.639
2025-05-14 20:29:34,18.209.176.250,SF,Exploits,0.649
2025-05-14 20:29:34,40.253.250.27,SF,Exploits,0.603
2025-05-14 20:29:34,1.125.146.126,SF,Fuzzers,0.603
2025-05-14 20:29:34,51.172.171.72,SF,Exploits,0.664
2025-05-14 20:29:34,244.239.212.30,SF,Exploits,0.704
2025-05-14 20:29:35,49.174.71.79,SF,Fuzzers,0.633
2025-05-14 20:29:35,43.67.145.181,SF,Exploits,0.664
2025-05-14 20:29:35,135.191.52.210,SF,Exploits,0.664
2025-05-14 20:29:35,35.25.80.222,SF,Fuzzers,0.674
2025-05-14 20:29:35,215.199.96.207,SF,Exploits,0.668
2025-05-14 20:29:35,232.239.60.199,SF,Fuzzers,0.702
2025-05-14 20:29:35,235.56.236.112,SF,Fuzzers,0.638
2025-05-14 20:29:35,110.144.29.34,SF,Fuzzers,0.608
2025-05-14 20:29:36,8.246.18.2,SF,Exploits,0.667
2025-05-14 20:29:36,89.186.240.192,SF,Fuzzers,0.639
2025-05-14 20:29:36,50.149.144.31,SF,Exploits,0.624
2025-05-14 20:29:36,32.177.212.18,REJ,Exploits,0.682
2025-05-14 20:29:36,73.106.129.146,SF,Fuzzers,0.620
2025-05-14 20:29:37,240.97.17.86,SF,Fuzzers,0.699
2025-05-14 20:29:37,59.34.137.81,SF,Exploits,0.719
2025-05-14 20:29:37,173.254.194.30,SF,Exploits,0.621
2025-05-14 20:29:37,45.113.242.101,SF,Exploits,0.653
2025-05-14 20:29:37,48.101.61.164,SF,Exploits,0.654
2025-05-14 20:29:37,79.21.191.23,SF,Fuzzers,0.641
2025-05-14 20:29:37,113.184.143.147,SF,Exploits,0.617
2025-05-14 20:29:37,21.50.8.37,SF,Exploits,0.700
2025-05-14 20:29:38,59.87.3.35,SF,Exploits,0.636
2025-05-14 20:29:38,49.160.105.136,SF,Exploits,0.652
2025-05-14 20:29:38,91.186.126.60,SF,Exploits,0.628
2025-05-14 20:29:38,57.170.42.244,SF,Exploits,0.607
2025-05-14 20:29:38,182.236.245.129,SF,Fuzzers,0.638
2025-05-14 20:29:38,228.222.250.161,SF,Exploits,0.625
2025-05-14 20:29:38,32.143.79.159,SF,Fuzzers,0.601
2025-05-14 20:29:38,242.68.171.202,SF,Exploits,0.713
2025-05-14 20:29:39,29.1.75.113,SF,Exploits,0.672
2025-05-14 20:29:39,252.32.252.233,SF,Exploits,0.629
2025-05-14 20:29:39,143.99.46.236,SF,Exploits,0.620
2025-05-14 20:29:39,239.211.238.218,SF,Exploits,0.623
2025-05-14 20:29:39,238.26.223.207,SF,Fuzzers,0.675
2025-05-14 20:29:39,161.188.156.50,SF,Exploits,0.616
2025-05-14 20:29:39,213.105.186.135,SF,Exploits,0.608
2025-05-14 20:29:39,60.32.138.147,SF,Exploits,0.613
2025-05-14 20:29:40,166.98.156.43,SF,Exploits,0.629
2025-05-14 20:29:40,172.210.28.153,SF,Exploits,0.666
2025-05-14 20:29:40,172.53.207.35,SF,Fuzzers,0.693
2025-05-14 20:29:40,251.6.212.91,SF,Exploits,0.705
2025-05-14 20:29:41,222.226.46.114,SF,Exploits,0.704
2025-05-14 20:29:41,98.211.90.224,SF,Exploits,0.632
2025-05-14 20:29:41,129.133.96.213,SF,Exploits,0.666
2025-05-14 20:29:41,167.139.38.1,SF,Fuzzers,0.635
2025-05-14 20:29:41,166.234.171.147,SF,Exploits,0.669
2025-05-14 20:29:41,171.60.141.15,SF,Fuzzers,0.642
2025-05-14 20:29:42,116.113.42.7,SF,Fuzzers,0.647
2025-05-14 20:29:42,92.220.235.221,SF,Fuzzers,0.647
2025-05-14 20:29:42,96.73.116.229,SF,Fuzzers,0.630
2025-05-14 20:29:42,212.76.182.241,SF,Exploits,0.674
2025-05-14 20:29:42,209.200.26.143,SF,Exploits,0.629
2025-05-14 20:29:42,58.44.98.207,SF,Exploits,0.647
2025-05-14 20:29:43,4.158.202.5,SF,Exploits,0.685
2025-05-14 20:29:43,188.49.54.45,SF,Exploits,0.678
2025-05-14 20:29:43,20.106.211.186,SF,Fuzzers,0.667
2025-05-14 20:29:43,81.224.179.62,SF,Exploits,0.643
2025-05-14 20:29:43,59.230.19.130,SF,DoS,0.670
2025-05-14 20:29:43,30.85.174.60,SF,Exploits,0.601
2025-05-14 20:29:44,47.99.15.231,SF,Exploits,0.675
2025-05-14 20:29:44,165.181.143.45,SF,Fuzzers,0.661
2025-05-14 20:29:44,61.106.243.176,SF,Fuzzers,0.671
2025-05-14 20:29:44,61.90.30.206,SF,Exploits,0.643
2025-05-14 20:29:44,175.154.0.8,SF,Exploits,0.638
2025-05-14 20:29:44,194.159.228.96,SF,Fuzzers,0.646
2025-05-14 20:29:45,250.172.135.72,SF,Fuzzers,0.619
2025-05-14 20:29:45,24.41.211.159,SF,Exploits,0.633
2025-05-14 20:29:45,27.189.103.156,SF,Exploits,0.715
2025-05-14 20:29:45,193.210.215.66,SF,Exploits,0.612
2025-05-14 20:29:45,92.129.121.95,SF,Exploits,0.623
2025-05-14 20:29:45,65.63.216.135,SF,Fuzzers,0.688
2025-05-14 20:29:46,15.118.133.96,SF,Fuzzers,0.651
2025-05-14 20:29:46,5.38.172.173,SF,Exploits,0.669
2025-05-14 20:29:46,222.72.137.133,SF,Exploits,0.647
2025-05-14 20:29:46,215.41.96.238,SF,Exploits,0.665
2025-05-14 20:29:46,190.230.127.152,SF,Fuzzers,0.664
2025-05-14 20:29:46,66.56.121.50,REJ,Exploits,0.679
2025-05-14 20:29:47,100.86.93.87,SF,Exploits,0.692
2025-05-14 20:29:47,168.113.69.20,SF,Fuzzers,0.677
2025-05-14 20:29:47,22.41.21.202,SF,Exploits,0.610
2025-05-14 20:29:47,102.170.229.132,SF,Exploits,0.718
2025-05-14 20:29:47,181.123.148.39,SF,Exploits,0.674
2025-05-14 20:29:47,126.237.46.128,SF,Exploits,0.674
2025-05-14 20:29:48,40.149.86.154,SF,Exploits,0.624
2025-05-14 20:29:48,234.182.166.196,SF,Exploits,0.605
2025-05-14 20:29:48,155.236.4.94,SF,Fuzzers,0.668
2025-05-14 20:29:48,220.202.111.20,SF,Fuzzers,0.684
2025-05-14 20:29:48,155.36.8.173,SF,Exploits,0.651
2025-05-14 20:29:49,190.107.149.42,SF,Exploits,0.620
2025-05-14 20:29:49,9.230.135.26,SF,Exploits,0.646
2025-05-14 20:29:49,41.152.63.139,SF,Exploits,0.680
2025-05-14 20:29:49,143.3.92.61,SF,Exploits,0.638
2025-05-14 20:29:50,202.123.241.250,SF,DoS,0.632
2025-05-14 20:29:50,181.239.223.185,SF,Fuzzers,0.672
2025-05-14 20:29:50,165.127.10.229,SF,Exploits,0.651
2025-05-14 20:29:50,224.150.103.77,SF,Exploits,0.651
2025-05-14 20:29:50,228.203.96.29,SF,Fuzzers,0.634
2025-05-14 20:29:50,245.190.223.86,SF,Exploits,0.683
2025-05-14 20:29:51,70.103.33.49,SF,Exploits,0.643
2025-05-14 20:29:51,254.64.171.142,SF,Exploits,0.679
2025-05-14 20:29:51,52.58.224.92,SF,Exploits,0.663
2025-05-14 20:29:51,130.129.241.139,SF,Exploits,0.668
2025-05-14 20:29:51,55.136.243.4,SF,Fuzzers,0.615
2025-05-14 20:29:51,10.143.179.211,SF,Fuzzers,0.673
2025-05-14 20:29:51,110.166.127.165,SF,Fuzzers,0.645
2025-05-14 20:29:52,58.55.214.232,SF,Exploits,0.625
2025-05-14 20:29:52,114.133.13.241,SF,Exploits,0.646
2025-05-14 20:29:52,119.70.156.188,SF,Exploits,0.645
2025-05-14 20:29:52,148.243.5.181,SF,Exploits,0.646
2025-05-14 20:29:52,28.2.242.123,SF,Exploits,0.722
2025-05-14 20:29:52,217.94.15.42,SF,Fuzzers,0.732
2025-05-14 20:29:52,38.174.172.91,SF,Exploits,0.628
2025-05-14 20:29:52,74.222.129.129,SF,Fuzzers,0.632
2025-05-14 20:29:53,53.106.174.93,SF,Exploits,0.640
2025-05-14 20:29:53,130.101.124.244,SF,Exploits,0.619
2025-05-14 20:29:53,132.203.95.163,SF,Exploits,0.630
2025-05-14 20:29:53,126.226.228.67,SF,Fuzzers,0.626
2025-05-14 20:29:53,73.81.209.6,SF,Exploits,0.617
2025-05-14 20:29:53,170.105.121.232,SF,Fuzzers,0.654
2025-05-14 20:29:54,225.206.34.226,SF,Fuzzers,0.675
2025-05-14 20:29:54,29.42.44.182,SF,Exploits,0.654
2025-05-14 20:29:54,193.43.224.159,SF,Exploits,0.610
2025-05-14 20:29:54,127.255.31.25,SF,Exploits,0.707
2025-05-14 20:29:55,225.156.72.140,SF,Fuzzers,0.636
2025-05-14 20:29:55,186.146.124.186,SF,Exploits,0.671
2025-05-14 20:29:55,246.99.113.192,SF,Exploits,0.601
2025-05-14 20:29:55,183.153.47.149,SF,Exploits,0.697
2025-05-14 20:29:55,214.163.120.93,SF,Fuzzers,0.615
2025-05-14 20:29:55,111.61.161.239,SF,Exploits,0.677
2025-05-14 20:29:56,165.56.231.63,SF,Exploits,0.651
2025-05-14 20:29:56,105.114.35.244,SF,Exploits,0.634
2025-05-14 20:29:56,68.223.237.153,SF,Exploits,0.692
2025-05-14 20:29:56,169.160.185.235,SF,Fuzzers,0.620
2025-05-14 20:29:56,137.208.255.156,SF,Exploits,0.727
2025-05-14 20:29:56,187.177.194.120,SF,Exploits,0.657
2025-05-14 20:29:56,254.10.51.26,SF,Exploits,0.627
2025-05-14 20:29:57,108.241.184.173,SF,Exploits,0.649
2025-05-14 20:29:57,180.134.203.14,SF,Fuzzers,0.675
2025-05-14 20:29:57,80.57.127.138,SF,Fuzzers,0.621
2025-05-14 20:29:57,31.57.145.33,SF,Exploits,0.606
2025-05-14 20:29:57,62.243.210.89,SF,DoS,0.651
2025-05-14 20:29:57,221.210.161.107,SF,Fuzzers,0.663
2025-05-14 20:29:57,1.221.42.190,SF,Exploits,0.602
2025-05-14 20:29:58,249.174.27.83,SF,Exploits,0.639
2025-05-14 20:29:58,1.107.23.239,SF,Exploits,0.678
2025-05-14 20:29:58,13.124.127.6,SF,Exploits,0.622
2025-05-14 20:29:58,236.137.182.178,SF,Exploits,0.605
2025-05-14 20:29:58,188.40.226.15,SF,Fuzzers,0.623
2025-05-14 20:29:58,137.184.178.252,SF,Exploits,0.633
2025-05-14 20:29:58,74.25.23.191,SF,Exploits,0.629
2025-05-14 20:29:59,17.182.18.210,SF,Exploits,0.658
2025-05-14 20:29:59,89.228.173.215,SF,DoS,0.693
2025-05-14 20:29:59,38.233.254.81,SF,Fuzzers,0.615
2025-05-14 20:29:59,112.191.204.165,SF,Exploits,0.654
2025-05-14 20:29:59,211.204.55.178,SF,Exploits,0.623
2025-05-14 20:29:59,194.12.13.48,SF,Exploits,0.617
2025-05-14 20:29:59,79.15.179.99,SF,Exploits,0.647
2025-05-14 20:30:00,208.250.114.115,SF,Fuzzers,0.612
2025-05-14 20:30:00,110.146.69.85,SF,Exploits,0.609
2025-05-14 20:30:00,81.123.44.56,SF,Exploits,0.732
2025-05-14 20:30:00,85.244.143.75,SF,Exploits,0.601
2025-05-14 20:30:00,1.35.139.2,SF,Exploits,0.644
2025-05-14 20:30:00,210.145.158.22,SF,Exploits,0.661
2025-05-14 20:30:01,138.53.244.144,SF,Exploits,0.656
2025-05-14 20:30:01,222.162.84.74,SF,Exploits,0.615
2025-05-14 20:30:01,12.197.42.3,SF,Exploits,0.656
2025-05-14 20:30:01,224.44.175.128,SF,Exploits,0.672
2025-05-14 20:30:01,230.123.228.107,SF,Exploits,0.634
2025-05-14 20:30:01,235.239.238.104,SF,Exploits,0.700
2025-05-14 20:30:01,103.136.51.66,SF,Exploits,0.632
2025-05-14 20:30:02,211.115.106.127,SF,Exploits,0.628
2025-05-14 20:30:02,88.134.46.169,SF,Exploits,0.655
2025-05-14 20:30:02,224.135.212.227,SF,Exploits,0.620
2025-05-14 20:30:02,185.32.169.173,SF,Fuzzers,0.619
2025-05-14 20:30:02,176.110.40.152,SF,Exploits,0.607
2025-05-14 20:30:02,100.62.3.182,SF,Exploits,0.648
2025-05-14 20:30:02,96.218.207.179,SF,Fuzzers,0.652
2025-05-14 20:30:03,44.129.38.152,SF,Exploits,0.699
2025-05-14 20:30:03,137.235.52.132,SF,Fuzzers,0.632
2025-05-14 20:30:03,147.21.24.144,SF,Exploits,0.609
2025-05-14 20:30:03,22.186.86.177,SF,Exploits,0.680
2025-05-14 20:30:03,145.246.137.196,SF,Exploits,0.696
2025-05-14 20:30:03,18.203.87.136,SF,Exploits,0.624
2025-05-14 20:30:04,190.8.41.6,SF,Fuzzers,0.605
2025-05-14 20:30:04,151.117.67.235,SF,Exploits,0.640
2025-05-14 20:30:04,117.168.186.227,SF,Exploits,0.666
2025-05-14 20:30:04,125.125.6.205,SF,Exploits,0.669
2025-05-14 20:30:04,124.108.32.140,SF,Exploits,0.718
2025-05-14 20:30:04,134.228.247.25,SF,Exploits,0.619
2025-05-14 20:30:05,156.138.69.203,SF,Exploits,0.646
2025-05-14 20:30:05,61.86.108.69,SF,Exploits,0.690
2025-05-14 20:30:05,186.129.208.245,SF,Exploits,0.637
2025-05-14 20:30:05,247.108.69.127,SF,Exploits,0.689
2025-05-14 20:30:05,60.222.157.118,SF,Exploits,0.635
2025-05-14 20:30:05,31.255.186.229,SF,Fuzzers,0.668
2025-05-14 20:30:06,117.3.226.104,SF,Exploits,0.701
2025-05-14 20:30:06,251.146.117.222,REJ,Exploits,0.626
2025-05-14 20:30:06,189.212.250.19,SF,Exploits,0.675
2025-05-14 20:30:06,22.46.23.92,SF,Exploits,0.684
2025-05-14 20:30:06,135.153.201.41,SF,Exploits,0.621
2025-05-14 20:30:07,212.205.205.26,SF,Exploits,0.649
2025-05-14 20:30:07,167.149.0.13,SF,Exploits,0.607
2025-05-14 20:30:07,238.19.50.167,SF,Exploits,0.661
2025-05-14 20:30:07,125.2.91.141,SF,Fuzzers,0.686
2025-05-14 20:30:07,179.87.15.188,SF,Fuzzers,0.667
2025-05-14 20:30:07,52.171.173.33,SF,Exploits,0.671
2025-05-14 20:30:08,99.53.76.174,SF,Exploits,0.629
2025-05-14 20:30:08,130.13.155.155,SF,Exploits,0.602
2025-05-14 20:30:08,45.156.137.208,SF,Fuzzers,0.642
2025-05-14 20:30:08,146.147.14.49,SF,DoS,0.646
2025-05-14 20:30:08,169.57.225.17,SF,Fuzzers,0.632
2025-05-14 20:30:08,33.189.159.205,SF,Exploits,0.663
2025-05-14 20:30:09,139.105.107.122,SF,Exploits,0.651
2025-05-14 20:30:09,76.96.205.142,SF,Exploits,0.741
2025-05-14 20:30:09,201.188.216.175,SF,Exploits,0.629
2025-05-14 20:30:09,221.217.123.251,SF,Exploits,0.608
2025-05-14 20:30:10,183.30.22.253,SF,Exploits,0.618
2025-05-14 20:30:10,131.51.118.174,SF,Exploits,0.606
2025-05-14 20:30:10,89.84.192.237,SF,Exploits,0.609
2025-05-14 20:30:10,100.1.199.232,SF,Exploits,0.611
2025-05-14 20:30:11,222.181.65.141,SF,Exploits,0.629
2025-05-14 20:30:11,90.96.160.180,SF,Exploits,0.612
2025-05-14 20:30:11,222.9.53.225,SF,Exploits,0.621
2025-05-14 20:30:11,68.254.39.204,SF,Exploits,0.660
2025-05-14 20:30:12,230.76.2.154,SF,Exploits,0.679
2025-05-14 20:30:12,154.52.79.113,SF,Fuzzers,0.656
2025-05-14 20:30:12,234.160.49.232,SF,Exploits,0.630
2025-05-14 20:30:12,83.182.120.39,SF,Exploits,0.606
2025-05-14 20:30:12,18.247.109.160,SF,Exploits,0.628
2025-05-14 20:30:12,78.221.28.191,SF,Exploits,0.653
2025-05-14 20:30:13,65.216.213.181,SF,Fuzzers,0.622
2025-05-14 20:30:13,112.111.156.31,SF,Exploits,0.666
2025-05-14 20:30:13,24.61.255.10,SF,Exploits,0.697
2025-05-14 20:30:13,94.154.126.69,SF,Exploits,0.705
2025-05-14 20:30:13,90.189.82.205,SF,Fuzzers,0.631
2025-05-14 20:30:13,156.57.144.231,SF,Fuzzers,0.645
2025-05-14 20:30:14,24.187.87.175,SF,Exploits,0.632
2025-05-14 20:30:14,166.227.213.161,SF,Exploits,0.673
2025-05-14 20:30:14,101.71.2.228,SF,Fuzzers,0.626
2025-05-14 20:30:14,151.193.95.36,SF,Exploits,0.666
2025-05-14 20:30:14,108.185.179.69,SF,Exploits,0.613
2025-05-14 20:30:14,169.100.27.28,SF,Exploits,0.620
2025-05-14 20:30:14,14.46.86.249,SF,Exploits,0.627
2025-05-14 20:30:15,137.19.48.120,SF,Fuzzers,0.669
2025-05-14 20:30:15,135.136.219.137,SF,Exploits,0.649
2025-05-14 20:30:15,139.201.108.126,SF,Fuzzers,0.673
2025-05-14 20:30:15,113.82.202.214,SF,Exploits,0.624
2025-05-14 20:30:15,92.128.222.197,REJ,Exploits,0.657
2025-05-14 20:30:15,242.144.221.225,SF,Fuzzers,0.610
2025-05-14 20:30:15,42.179.147.140,SF,Exploits,0.696
2025-05-14 20:30:16,235.160.128.234,SF,Fuzzers,0.623
2025-05-14 20:30:16,70.135.44.237,SF,Exploits,0.606
2025-05-14 20:30:16,180.69.89.16,SF,Exploits,0.696
2025-05-14 20:30:16,218.164.47.90,SF,Exploits,0.672
2025-05-14 20:30:16,193.147.16.212,SF,Exploits,0.693
2025-05-14 20:30:17,24.161.36.27,SF,Exploits,0.618
2025-05-14 20:30:17,59.195.225.132,SF,Fuzzers,0.611
2025-05-14 20:30:17,253.160.222.39,SF,Fuzzers,0.625
2025-05-14 20:30:17,103.26.144.216,SF,Fuzzers,0.709
2025-05-14 20:30:17,60.106.235.154,SF,DoS,0.666
2025-05-14 20:30:17,41.147.218.188,SF,Exploits,0.746
2025-05-14 20:30:18,248.194.35.188,SF,DoS,0.610
2025-05-14 20:30:18,240.236.93.221,SF,Exploits,0.642
2025-05-14 20:30:18,45.183.132.169,SF,Exploits,0.609
2025-05-14 20:30:18,191.183.149.250,SF,Exploits,0.702
2025-05-14 20:30:18,73.134.170.130,SF,Exploits,0.639
2025-05-14 20:30:18,14.101.114.208,SF,Exploits,0.633
2025-05-14 20:30:18,42.61.181.91,SF,Fuzzers,0.701
2025-05-14 20:30:19,118.130.17.250,SF,Exploits,0.657
2025-05-14 20:30:19,93.217.109.187,SF,Exploits,0.638
2025-05-14 20:30:19,14.243.52.151,SF,Exploits,0.600
2025-05-14 20:30:19,155.3.95.114,SF,Fuzzers,0.674
2025-05-14 20:30:19,27.195.44.88,SF,Exploits,0.669
2025-05-14 20:30:19,242.56.30.221,SF,Exploits,0.622
2025-05-14 20:30:19,4.161.134.4,SF,Fuzzers,0.685
2025-05-14 20:30:20,85.149.127.121,SF,Exploits,0.662
2025-05-14 20:30:20,24.225.36.121,SF,Fuzzers,0.688
2025-05-14 20:30:20,83.17.97.254,SF,Exploits,0.606
2025-05-14 20:30:20,35.82.54.122,SF,Exploits,0.603
2025-05-14 20:30:20,187.139.48.102,SF,Exploits,0.689
2025-05-14 20:30:20,249.231.10.248,SF,Exploits,0.609
2025-05-14 20:30:21,94.50.129.76,SF,Fuzzers,0.615
2025-05-14 20:30:21,28.9.252.90,SF,Exploits,0.642
2025-05-14 20:30:21,191.176.181.200,SF,Exploits,0.640
2025-05-14 20:30:22,126.173.174.158,SF,Exploits,0.697
2025-05-14 20:30:22,51.209.191.170,SF,Exploits,0.610
2025-05-14 20:30:22,54.36.40.21,SF,Exploits,0.677
2025-05-14 20:30:22,69.240.150.48,SF,Exploits,0.637
2025-05-14 20:30:22,150.202.122.201,SF,Fuzzers,0.679
2025-05-14 20:30:22,20.229.38.151,SF,Exploits,0.656
2025-05-14 20:30:23,232.251.252.158,SF,Exploits,0.646
2025-05-14 20:30:23,79.158.69.2,SF,Exploits,0.669
2025-05-14 20:30:23,2.66.74.187,SF,Exploits,0.695
2025-05-14 20:30:23,187.180.112.225,SF,Fuzzers,0.641
2025-05-14 20:30:24,74.193.84.187,SF,Exploits,0.665
2025-05-14 20:30:24,136.184.236.58,SF,Fuzzers,0.654
2025-05-14 20:30:24,89.119.45.66,SF,Exploits,0.687
2025-05-14 20:30:24,132.34.75.113,SF,Exploits,0.685
2025-05-14 20:30:24,21.153.132.171,SF,Exploits,0.749
2025-05-14 20:30:25,36.101.241.147,SF,Exploits,0.674
2025-05-14 20:30:25,253.149.134.91,SF,Exploits,0.674
2025-05-14 20:30:25,131.62.75.104,SF,Exploits,0.606
2025-05-14 20:30:25,245.17.208.81,SF,Exploits,0.703
2025-05-14 20:30:25,105.8.106.210,SF,Exploits,0.630
2025-05-14 20:30:25,112.66.224.136,SF,Exploits,0.721
2025-05-14 20:30:25,154.210.210.52,SF,Exploits,0.653
2025-05-14 20:30:26,114.32.150.96,SF,Exploits,0.618
2025-05-14 20:30:26,145.163.103.95,SF,Exploits,0.714
2025-05-14 20:30:26,251.189.59.94,SF,Exploits,0.652
2025-05-14 20:30:26,47.91.5.11,SF,Exploits,0.609
2025-05-14 20:30:26,69.166.138.87,SF,Exploits,0.624
2025-05-14 20:30:27,104.53.199.50,REJ,Exploits,0.628
2025-05-14 20:30:27,1.36.88.228,SF,Fuzzers,0.679
2025-05-14 20:30:27,138.85.84.240,SF,Exploits,0.657
2025-05-14 20:30:27,130.124.118.72,SF,Exploits,0.689
2025-05-14 20:30:27,178.248.78.121,SF,Fuzzers,0.663
2025-05-14 20:30:27,126.176.89.222,SF,Fuzzers,0.614
2025-05-14 20:30:28,55.16.133.6,SF,Exploits,0.669
2025-05-14 20:30:28,110.243.21.80,SF,Exploits,0.625
2025-05-14 20:30:28,196.182.6.138,SF,Exploits,0.660
2025-05-14 20:30:28,207.194.65.3,SF,Exploits,0.621
2025-05-14 20:30:28,50.195.145.164,SF,Exploits,0.687
2025-05-14 20:30:28,118.177.239.64,SF,Fuzzers,0.700
